url_length,num_dots,num_hyphens,num_digits,num_special_chars,num_slashes,url_depth,domain_length,subdomain_count,has_ip_address,tld_suspicious,tld_in_path,has_at_symbol,has_double_slash,https_token_in_domain,url_entropy,digit_ratio,letter_ratio,path_length,query_length,num_query_params,fragment_present,brand_in_subdomain,brand_in_path,suspicious_words_count,has_port,is_https,domain_has_hyphen,num_subdomains_gt2,url_has_encoded_chars,brand_typosquat,brand_exact_in_domain,label
27,2,0,2,1,1,1,12,0,0,0,0,0,0,0,2.603312636098618,0.09195033789777762,0.7226211530204615,19,3,1,0,0,0,0,0,1,0,0,0,0,0,0
20,1,0,4,2,1,1,14,1,0,0,0,0,0,0,3.454366389888956,0.02814303369945148,0.842443320164216,12,8,1,0,0,0,1,0,1,0,0,0,0,0,0
41,2,1,0,0,1,0,13,0,0,0,0,0,0,0,3.4924247201037684,0.027472693553292772,0.6887101075103046,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0
44,2,0,4,0,1,2,11,1,0,0,0,0,0,0,2.7263291240252014,0.012312652725837703,0.8508564716418061,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0
53,1,1,0,0,2,1,11,1,0,0,0,0,0,0,2.723843177713179,0.0896762102999174,0.8861252272377497,6,15,1,0,0,0,1,0,1,0,0,0,0,0,0
36,3,0,3,1,4,2,10,1,0,0,0,0,0,0,3.717724803774376,0.06066577913406046,0.7154574092343902,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0
47,3,1,1,0,4,1,17,1,0,0,0,0,0,0,3.4225739814398373,0.08937291952408738,0.6617730903613678,14,4,2,0,0,0,0,0,1,0,0,0,0,0,0
20,3,1,3,0,3,0,4,0,0,0,0,0,0,0,3.249304964396872,0.01716967976858741,0.8784750902043083,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0
18,3,0,2,0,1,2,14,0,0,0,0,0,0,0,2.721671569400259,0.06693669334956413,0.7498414481322329,16,2,2,0,0,0,0,0,1,0,0,0,0,0,0
45,3,0,3,1,2,1,5,1,0,0,0,0,0,0,3.914270263416038,0.0031987425011767434,0.8872871419618038,16,4,0,0,0,0,1,0,1,0,0,0,0,0,0
25,2,1,1,2,4,1,17,0,0,0,0,0,0,0,3.1298168757670277,0.0038212873991356868,0.88013316282739,8,1,2,0,0,0,1,0,1,0,0,0,0,0,0
30,1,0,3,1,1,1,10,1,0,0,0,0,0,0,3.475479941903825,0.01043465295596071,0.863138146878285,15,5,1,0,0,0,0,0,1,0,0,0,0,0,0
45,2,0,4,0,1,0,6,1,0,0,0,0,0,0,3.9039913813142806,0.04342986058006113,0.6996464198457644,9,16,0,0,0,0,1,0,1,0,0,0,0,0,0
10,2,1,3,2,2,2,8,1,0,0,0,0,0,0,2.8813747546968145,0.035829670826106434,0.8921213593175735,19,12,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,1,0,1,4,0,4,1,0,0,0,0,0,0,2.7481980682944362,0.024172882962309395,0.7465166445386358,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19,3,1,1,1,4,2,12,0,0,0,0,0,0,0,2.984048729694217,0.018522904232587234,0.742770150030492,12,2,2,0,0,0,0,0,1,0,0,0,0,0,0
54,1,0,2,2,1,1,16,0,0,0,0,0,0,0,3.6216905103677677,0.05640529614220349,0.6787673252621385,9,5,1,0,0,0,1,0,1,0,0,0,0,0,0
12,2,0,1,2,4,0,8,0,0,0,0,0,0,0,3.9642991770118963,0.020668801042290963,0.8748086498187138,4,14,2,0,0,0,0,0,1,0,0,0,0,0,0
21,1,0,4,2,1,2,12,1,0,0,0,0,0,0,3.040457538974013,0.023108136464824958,0.7936979642152479,6,13,1,0,0,0,0,0,1,0,0,0,0,0,0
40,1,1,0,0,2,1,6,1,0,0,0,0,0,0,3.0638807864316995,0.08267538647697988,0.6556427430633489,12,5,2,0,0,0,0,0,1,0,0,0,0,0,0
14,2,1,1,1,3,0,16,1,0,0,0,0,0,0,3.060578527184858,0.08117252232015804,0.6647755082563636,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0
21,3,1,2,2,1,1,7,1,0,0,0,0,0,0,3.440534442816459,0.039834466925712256,0.740218979266442,11,11,1,0,0,0,0,0,1,0,0,0,0,0,0
26,1,1,0,1,3,1,10,0,0,0,0,0,0,0,3.0352198611480095,0.05106176320080788,0.8902082168706378,10,16,0,0,0,0,0,0,1,0,0,0,0,0,0
53,2,0,4,2,2,0,6,0,0,0,0,0,0,0,3.1697651925221795,0.09936500816535182,0.8188043209470296,11,13,1,0,0,0,1,0,1,0,0,0,0,0,0
14,1,1,3,2,1,2,15,0,0,0,0,0,0,0,3.0614172140413807,0.04872175706214014,0.7858896876095851,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0
52,1,1,3,0,3,2,15,0,0,0,0,0,0,0,3.317445812139801,0.07386962606730024,0.783621076760314,27,4,2,0,0,0,0,0,1,0,0,0,0,0,0
33,3,1,4,2,3,1,14,1,0,0,0,0,0,0,3.1736076293972246,0.057815485684567916,0.7877185512089078,10,3,1,0,0,0,0,0,1,0,0,0,0,0,0
23,3,1,4,0,1,0,6,0,0,0,0,0,0,0,3.199116962009427,0.005030271172194101,0.9131662761591666,12,4,2,0,0,0,0,0,1,0,0,0,0,0,0
44,1,0,0,0,3,1,15,1,0,0,0,0,0,0,3.5765483545176324,0.03375112223227783,0.6834875619706321,8,14,0,0,0,0,0,0,1,0,0,0,0,0,0
54,1,0,3,2,2,1,4,1,0,0,0,0,0,0,2.880948348952009,0.023661123090082992,0.7742854725167557,20,4,0,0,0,0,0,0,1,0,0,0,0,0,0
41,3,0,0,0,4,1,13,1,0,0,0,0,0,0,2.730994454157139,0.06303185829181986,0.8726379738575882,19,2,1,0,0,0,1,0,1,0,0,0,0,0,0
23,3,0,1,0,3,2,5,0,0,0,0,0,0,0,3.299145730533693,0.0793765201875191,0.8703296482265601,13,4,1,0,0,0,0,0,1,0,0,0,0,0,0
35,2,1,3,0,2,2,17,1,0,0,0,0,0,0,3.6081855669809966,0.03363111872363941,0.652947049883423,6,1,2,0,0,0,1,0,1,0,0,0,0,0,0
28,3,1,2,0,3,1,13,1,0,0,0,0,0,0,3.7493359532162582,0.005277807986125305,0.7702834295299161,7,10,1,0,0,0,0,0,1,0,0,0,0,0,0
49,3,1,4,2,1,0,8,1,0,0,0,0,0,0,2.9176100467143495,0.057370816553950314,0.8090118426774258,17,12,1,0,0,0,0,0,1,0,0,0,0,0,0
21,2,0,3,0,2,1,17,1,0,0,0,0,0,0,2.9938271355183956,0.09037514374945525,0.8896360238434912,10,4,1,0,0,0,0,0,1,0,0,0,0,0,0
28,1,1,4,2,4,2,15,1,0,0,0,0,0,0,2.91717076384445,0.06412151197189164,0.6748989260145785,24,4,0,0,0,0,1,0,1,0,0,0,0,0,0
40,2,1,0,1,1,2,17,1,0,0,0,0,0,0,3.9640083707481963,0.05984492776041359,0.8048063034831645,21,4,1,0,0,0,1,0,1,0,0,0,0,0,0
16,3,1,1,0,3,0,15,1,0,0,0,0,0,0,3.5038742405280843,0.07390909041775182,0.7966250403936407,1,17,1,0,0,0,1,0,1,0,0,0,0,0,0
54,2,1,0,2,3,2,12,1,0,0,0,0,0,0,3.65901235376855,0.028407927523504895,0.8538279085875757,13,2,0,0,0,0,1,0,1,0,0,0,0,0,0
25,3,0,3,1,4,0,14,0,0,0,0,0,0,0,2.637147375400634,0.0012511792245721743,0.8140728927719826,10,10,1,0,0,0,1,0,1,0,0,0,0,0,0
17,1,1,4,0,1,2,14,0,0,0,0,0,0,0,3.6243685491842825,0.035560459863297325,0.8747641269425525,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0
22,2,0,0,1,2,2,13,0,0,0,0,0,0,0,3.8338546970422054,0.04492056890640577,0.6835317156992279,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0
44,1,1,2,0,4,1,12,0,0,0,0,0,0,0,2.6363926035040923,0.07349194227259852,0.8897643022493599,4,16,1,0,0,0,1,0,1,0,0,0,0,0,0
33,1,1,3,1,3,1,16,1,0,0,0,0,0,0,2.755330644033709,0.0644936626235211,0.7495235517218493,20,7,1,0,0,0,1,0,1,0,0,0,0,0,0
32,1,0,0,2,4,2,13,0,0,0,0,0,0,0,2.629016279151963,0.06492329535309509,0.7344317710189152,9,9,2,0,0,0,1,0,1,0,0,0,0,0,0
30,2,0,0,2,2,2,16,1,0,0,0,0,0,0,2.7302556394700637,0.026505314368093905,0.8938880969448901,18,17,1,0,0,0,0,0,1,0,0,0,0,0,0
26,2,0,1,0,2,0,15,0,0,0,0,0,0,0,3.55650408613561,0.05915846584253777,0.7098115090684769,23,9,2,0,0,0,0,0,1,0,0,0,0,0,0
44,2,1,0,1,4,2,9,1,0,0,0,0,0,0,2.737201992904776,0.057906494075835105,0.7207867864936258,5,6,1,0,0,0,0,0,1,0,0,0,0,0,0
15,1,1,0,0,4,2,9,1,0,0,0,0,0,0,3.2429987594800944,0.062708438747452,0.868934377409891,17,9,0,0,0,0,1,0,1,0,0,0,0,0,0
17,2,0,3,0,4,0,11,1,0,0,0,0,0,0,2.8078421585294278,0.005484304409979624,0.7345132785376447,14,1,2,0,0,0,0,0,1,0,0,0,0,0,0
24,3,1,3,1,2,0,12,0,0,0,0,0,0,0,2.9854335067931617,0.06945381880923561,0.7288246487081419,23,17,2,0,0,0,1,0,1,0,0,0,0,0,0
50,3,0,2,0,1,0,13,0,0,0,0,0,0,0,2.736809541900174,0.04983935201643999,0.6750553882311318,21,9,1,0,0,0,1,0,1,0,0,0,0,0,0
54,3,0,1,1,3,1,6,1,0,0,0,0,0,0,3.9861018123059373,0.02102597839556383,0.7472952596179453,4,12,0,0,0,0,0,0,1,0,0,0,0,0,0
26,1,0,0,0,3,0,11,1,0,0,0,0,0,0,3.763354185804028,0.03692799622392162,0.9151483034333152,17,15,1,0,0,0,0,0,1,0,0,0,0,0,0
13,3,1,2,0,1,1,16,0,0,0,0,0,0,0,3.365229804713014,0.02558412653267299,0.8399957174203879,27,1,2,0,0,0,1,0,1,0,0,0,0,0,0
39,1,1,3,2,4,0,14,0,0,0,0,0,0,0,3.5088132595016766,0.038429381279749965,0.7936633260448697,21,11,1,0,0,0,1,0,1,0,0,0,0,0,0
34,3,1,4,0,2,2,10,0,0,0,0,0,0,0,3.822646929528733,0.0030884775648626576,0.8830856726752235,25,17,1,0,0,0,1,0,1,0,0,0,0,0,0
51,2,0,1,0,2,1,14,1,0,0,0,0,0,0,3.162146578208093,0.0728265652825848,0.8223258462276238,10,12,2,0,0,0,0,0,1,0,0,0,0,0,0
26,1,1,3,1,3,2,7,0,0,0,0,0,0,0,3.988594826235321,0.05620137229318928,0.8532971781053884,12,14,1,0,0,0,1,0,1,0,0,0,0,0,0
35,2,1,2,1,2,1,9,0,0,0,0,0,0,0,3.0241256618951198,0.043397779914166414,0.7586504276022018,20,16,1,0,0,0,0,0,1,0,0,0,0,0,0
41,3,1,4,2,3,1,11,0,0,0,0,0,0,0,2.6973126705255903,0.03040865945145318,0.6862403963860791,23,12,2,0,0,0,0,0,1,0,0,0,0,0,0
39,1,0,4,1,4,2,7,0,0,0,0,0,0,0,2.835181336912287,0.009110492863006515,0.9086066325275121,10,14,1,0,0,0,0,0,1,0,0,0,0,0,0
12,1,0,0,0,4,2,9,0,0,0,0,0,0,0,2.8861100549055894,0.09400171668954475,0.6652712140742181,25,16,2,0,0,0,0,0,1,0,0,0,0,0,0
50,3,1,1,1,1,1,15,0,0,0,0,0,0,0,3.762391137037558,0.03089250034053137,0.7815632310728047,0,13,2,0,0,0,1,0,1,0,0,0,0,0,0
24,1,0,4,2,4,2,16,0,0,0,0,0,0,0,3.386515395384272,0.016053299750244165,0.7334444023938566,24,8,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,0,4,0,4,0,10,1,0,0,0,0,0,0,3.7247436916448646,0.09060050836975439,0.7337690065297829,6,7,1,0,0,0,0,0,1,0,0,0,0,0,0
27,2,0,4,2,1,1,12,0,0,0,0,0,0,0,2.500706741184493,0.07791613455273405,0.8301971211789888,5,16,1,0,0,0,0,0,1,0,0,0,0,0,0
23,1,1,4,0,2,0,17,1,0,0,0,0,0,0,3.4031389892059627,0.09214524655385666,0.898519903374229,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0
46,2,1,4,1,2,2,14,1,0,0,0,0,0,0,3.409495996907399,0.015712830901046727,0.7384465622113229,25,15,1,0,0,0,0,0,1,0,0,0,0,0,0
29,2,0,3,2,2,0,8,0,0,0,0,0,0,0,3.9722557179760987,0.027215878163990726,0.9134230377610455,23,3,1,0,0,0,0,0,1,0,0,0,0,0,0
41,3,0,4,2,2,0,4,0,0,0,0,0,0,0,2.870227452488189,0.06468614900046958,0.7340879716321951,26,14,2,0,0,0,1,0,1,0,0,0,0,0,0
23,2,1,3,0,2,2,8,0,0,0,0,0,0,0,3.16886317395206,0.0032195645727416734,0.6705075691209533,1,14,1,0,0,0,1,0,1,0,0,0,0,0,0
31,2,0,2,1,2,2,16,0,0,0,0,0,0,0,3.531719309743917,0.08099330233415089,0.65495604440722,21,16,0,0,0,0,1,0,1,0,0,0,0,0,0
14,2,0,4,1,2,0,8,0,0,0,0,0,0,0,3.098882763280501,0.022593968199231873,0.7334722099549007,10,17,1,0,0,0,0,0,1,0,0,0,0,0,0
13,2,1,1,1,3,1,14,0,0,0,0,0,0,0,3.1508183971874315,0.05065303112086697,0.864257807378973,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
42,1,1,1,0,4,2,13,0,0,0,0,0,0,0,3.772934997672506,0.08321826371413538,0.7930457919439395,23,4,0,0,0,0,1,0,1,0,0,0,0,0,0
52,1,1,3,2,3,2,13,1,0,0,0,0,0,0,2.798405416953052,0.0881499824605868,0.7392972580505716,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,3,1,0,0,1,0,14,0,0,0,0,0,0,0,2.9937547811554186,0.04484747489713932,0.725844001123896,15,10,1,0,0,0,1,0,1,0,0,0,0,0,0
35,1,0,1,0,4,0,13,0,0,0,0,0,0,0,3.2930096264138182,0.0779602853739739,0.7458456863809145,27,2,1,0,0,0,0,0,1,0,0,0,0,0,0
14,2,0,3,0,2,1,13,0,0,0,0,0,0,0,2.629683337233557,0.08440672789745385,0.6747925915935753,27,13,2,0,0,0,0,0,1,0,0,0,0,0,0
29,3,0,4,1,1,1,8,1,0,0,0,0,0,0,3.6526541204749012,0.005571072240181685,0.8038818140628361,15,15,0,0,0,0,1,0,1,0,0,0,0,0,0
54,2,1,1,1,1,1,14,0,0,0,0,0,0,0,3.9137442646436056,0.07579383148691358,0.6806048623664762,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0
38,3,0,2,2,2,0,16,0,0,0,0,0,0,0,3.0309988612153513,0.015234732122998874,0.6926097355327075,12,0,2,0,0,0,1,0,1,0,0,0,0,0,0
39,2,0,3,2,1,1,6,0,0,0,0,0,0,0,3.200742853617948,0.03494644861662716,0.8555720525246586,4,11,1,0,0,0,1,0,1,0,0,0,0,0,0
25,1,0,0,0,2,2,5,1,0,0,0,0,0,0,3.5322398826978905,0.009751826650143049,0.9158840775331626,19,1,2,0,0,0,0,0,1,0,0,0,0,0,0
23,3,1,3,2,4,0,12,0,0,0,0,0,0,0,3.8839681795906227,0.0735361568452829,0.7431894899905505,19,11,2,0,0,0,0,0,1,0,0,0,0,0,0
16,3,1,4,0,1,2,17,1,0,0,0,0,0,0,2.919694900648873,0.03507034738903444,0.7520830234655622,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0
31,3,0,0,0,4,2,7,0,0,0,0,0,0,0,3.194029428823833,0.08513256767678051,0.8381961370139434,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,3,0,1,2,1,1,4,0,0,0,0,0,0,0,3.761729153266961,0.05725366524220207,0.8913756520898,3,6,2,0,0,0,0,0,1,0,0,0,0,0,0
20,2,0,2,2,3,0,13,1,0,0,0,0,0,0,3.315231200054206,0.0069820218715485275,0.7830062848266021,1,10,0,0,0,0,1,0,1,0,0,0,0,0,0
33,1,1,3,0,4,0,14,1,0,0,0,0,0,0,3.0871106213406856,0.04001445234811229,0.7267045457521051,14,14,1,0,0,0,1,0,1,0,0,0,0,0,0
41,1,1,3,1,2,2,12,1,0,0,0,0,0,0,2.669905480011384,0.03785493341708843,0.7000123627655653,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0
31,3,1,4,1,3,0,15,1,0,0,0,0,0,0,3.65156088718519,0.008138160676807716,0.7614088398233395,25,7,1,0,0,0,1,0,1,0,0,0,0,0,0
46,3,1,0,0,2,0,8,1,0,0,0,0,0,0,2.788757489770338,0.01498227770725793,0.7668578950345604,18,16,1,0,0,0,0,0,1,0,0,0,0,0,0
37,2,0,0,1,1,0,9,0,0,0,0,0,0,0,2.801333287868156,0.08237886581909964,0.7208922812793959,2,14,1,0,0,0,1,0,1,0,0,0,0,0,0
29,2,0,3,1,4,2,17,0,0,0,0,0,0,0,2.5112366902685435,0.0075039783648341634,0.8178059333496321,23,1,0,0,0,0,1,0,1,0,0,0,0,0,0
43,1,0,3,0,2,0,12,1,0,0,0,0,0,0,3.745266014430428,0.04581976794847975,0.7153495241119769,13,6,2,0,0,0,0,0,1,0,0,0,0,0,0
39,1,0,1,1,1,2,12,1,0,0,0,0,0,0,3.164814995803165,0.05829641357742933,0.6605446960355978,12,16,2,0,0,0,1,0,1,0,0,0,0,0,0
53,1,0,2,1,3,0,10,1,0,0,0,0,0,0,3.143466588158165,0.0489747762661941,0.6840528925331723,27,7,1,0,0,0,1,0,1,0,0,0,0,0,0
53,1,1,2,0,4,2,8,1,0,0,0,0,0,0,2.503074374915924,0.05398785078663035,0.7711072313852622,23,13,1,0,0,0,0,0,1,0,0,0,0,0,0
27,2,0,4,0,3,1,8,1,0,0,0,0,0,0,3.8961416067249193,0.05917481174357245,0.791425060353292,0,6,2,0,0,0,1,0,1,0,0,0,0,0,0
10,2,1,1,2,4,0,15,0,0,0,0,0,0,0,2.535223879455539,0.07237150286633397,0.8342138622855714,9,1,2,0,0,0,0,0,1,0,0,0,0,0,0
33,3,0,2,0,1,1,12,1,0,0,0,0,0,0,3.492870543384531,0.04027038351488415,0.8278548905508575,15,7,2,0,0,0,1,0,1,0,0,0,0,0,0
26,1,1,0,1,2,0,17,1,0,0,0,0,0,0,3.6338939363162854,0.09503529026504103,0.6687586834219377,16,14,1,0,0,0,1,0,1,0,0,0,0,0,0
49,1,1,4,1,3,0,8,0,0,0,0,0,0,0,3.8251962101088397,0.08012315755257748,0.83728411984089,13,5,0,0,0,0,1,0,1,0,0,0,0,0,0
38,1,0,1,2,4,1,17,0,0,0,0,0,0,0,3.492200589001575,0.06621219315030168,0.8931127169949806,4,13,2,0,0,0,1,0,1,0,0,0,0,0,0
40,2,0,1,0,1,1,11,0,0,0,0,0,0,0,2.9532240957662617,0.037600670248084014,0.8479469740433151,14,15,1,0,0,0,1,0,1,0,0,0,0,0,0
52,2,0,1,1,1,2,9,1,0,0,0,0,0,0,2.9842811523560187,0.08542791204627535,0.6802818892712242,21,12,1,0,0,0,1,0,1,0,0,0,0,0,0
37,2,1,1,0,3,1,12,1,0,0,0,0,0,0,3.835034115087361,0.09984026741710354,0.7820073315659088,23,13,2,0,0,0,1,0,1,0,0,0,0,0,0
35,1,1,4,0,4,2,6,1,0,0,0,0,0,0,3.966963822319813,0.06617309658769362,0.703994530407124,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0
21,1,0,3,2,4,0,4,1,0,0,0,0,0,0,3.657566187054969,0.02927328732903255,0.7410643526559776,19,4,2,0,0,0,0,0,1,0,0,0,0,0,0
33,2,1,0,2,4,1,10,0,0,0,0,0,0,0,3.610940329766297,0.041506258057027894,0.7180906190532966,10,13,2,0,0,0,0,0,1,0,0,0,0,0,0
52,2,0,2,1,2,2,13,1,0,0,0,0,0,0,3.347198112289647,0.06146898556079632,0.9082776736231817,9,10,0,0,0,0,1,0,1,0,0,0,0,0,0
49,3,1,2,1,1,0,15,0,0,0,0,0,0,0,2.789420311372156,0.0785793627720328,0.6645623311729654,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0
26,3,0,2,1,2,1,7,1,0,0,0,0,0,0,3.685124725502691,0.03486671257417177,0.8261863279252243,17,10,1,0,0,0,1,0,1,0,0,0,0,0,0
31,3,0,0,0,1,2,4,0,0,0,0,0,0,0,3.7127511436481178,0.09619648434524088,0.9193937616342842,18,11,2,0,0,0,1,0,1,0,0,0,0,0,0
38,3,0,0,0,1,2,16,1,0,0,0,0,0,0,2.673457117968148,0.0675615224812392,0.6991780256374346,18,2,2,0,0,0,0,0,1,0,0,0,0,0,0
52,1,0,4,1,4,0,6,0,0,0,0,0,0,0,3.287220936976621,0.08296304736432296,0.7724619567192069,14,3,2,0,0,0,0,0,1,0,0,0,0,0,0
53,1,1,1,0,3,2,11,0,0,0,0,0,0,0,2.545781022154907,0.09646055296101236,0.8674519093309976,17,17,2,0,0,0,0,0,1,0,0,0,0,0,0
16,1,0,0,0,2,2,6,1,0,0,0,0,0,0,3.4680926091664146,0.0689414607629262,0.8004560903406422,25,4,1,0,0,0,0,0,1,0,0,0,0,0,0
30,1,1,2,1,1,2,12,0,0,0,0,0,0,0,3.5150515355678964,0.06965598998154664,0.9015865651682735,16,6,0,0,0,0,1,0,1,0,0,0,0,0,0
44,2,0,4,0,1,2,9,0,0,0,0,0,0,0,2.516787459790992,0.06335940203846718,0.7684479604912083,26,10,2,0,0,0,1,0,1,0,0,0,0,0,0
17,3,1,1,0,2,0,8,0,0,0,0,0,0,0,2.8662953264257314,0.08297749762644602,0.8757672779635793,15,11,1,0,0,0,0,0,1,0,0,0,0,0,0
32,3,1,2,0,3,1,8,1,0,0,0,0,0,0,3.2586106605432192,0.09373230945944061,0.7098070612571534,17,16,2,0,0,0,1,0,1,0,0,0,0,0,0
41,1,0,2,1,4,0,5,0,0,0,0,0,0,0,2.7088578133989945,0.07672260005412401,0.8608565382362479,5,14,2,0,0,0,1,0,1,0,0,0,0,0,0
24,2,1,1,1,1,2,8,1,0,0,0,0,0,0,2.626529834299678,0.016849320657516632,0.8198480688589445,8,12,0,0,0,0,1,0,1,0,0,0,0,0,0
18,3,1,0,0,1,0,12,0,0,0,0,0,0,0,3.8515368203701645,0.038939935792783945,0.887363457493791,16,2,2,0,0,0,0,0,1,0,0,0,0,0,0
26,1,1,2,0,3,0,15,0,0,0,0,0,0,0,2.728636541598254,0.004334427722177814,0.8554652173583158,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0
28,1,0,1,2,3,2,8,1,0,0,0,0,0,0,2.5919431420249044,0.08367924705576155,0.812023917578629,11,6,1,0,0,0,1,0,1,0,0,0,0,0,0
31,3,0,1,1,3,0,14,0,0,0,0,0,0,0,2.561129662701102,0.022098676442179235,0.8386544277666051,15,2,0,0,0,0,0,0,1,0,0,0,0,0,0
10,1,1,4,1,3,1,10,0,0,0,0,0,0,0,3.2339819474217864,0.03482211042201742,0.9171196099162521,6,6,1,0,0,0,1,0,1,0,0,0,0,0,0
20,1,0,1,1,2,2,9,0,0,0,0,0,0,0,3.502094396783913,0.08930125852923776,0.7964622480617857,23,5,2,0,0,0,0,0,1,0,0,0,0,0,0
25,2,1,0,2,4,0,15,0,0,0,0,0,0,0,3.777108656963435,0.012104140992838365,0.8792473932748884,3,7,0,0,0,0,1,0,1,0,0,0,0,0,0
38,2,1,0,1,2,2,9,0,0,0,0,0,0,0,3.3867099632436553,0.010015483756064104,0.8771365872708587,24,16,1,0,0,0,0,0,1,0,0,0,0,0,0
24,1,1,3,0,3,1,9,1,0,0,0,0,0,0,2.779381342390148,0.07889416319619928,0.8953902714078484,17,6,2,0,0,0,0,0,1,0,0,0,0,0,0
50,2,0,0,0,3,2,17,0,0,0,0,0,0,0,3.467131027293658,0.07817899145919129,0.6709681729376746,15,5,2,0,0,0,0,0,1,0,0,0,0,0,0
53,2,1,2,0,4,1,9,0,0,0,0,0,0,0,3.7479779463079375,0.09509365989426315,0.8026411743088769,21,7,2,0,0,0,1,0,1,0,0,0,0,0,0
16,1,0,3,2,4,1,4,0,0,0,0,0,0,0,2.8955176464897376,0.0487261113529942,0.7964331949373582,22,6,2,0,0,0,0,0,1,0,0,0,0,0,0
35,2,0,0,0,3,0,11,0,0,0,0,0,0,0,2.9598712970852135,0.038245737117373196,0.8923636711507112,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0
49,2,1,0,2,4,2,8,0,0,0,0,0,0,0,3.354360672673339,0.02424416284221417,0.6792012330782505,14,14,0,0,0,0,1,0,1,0,0,0,0,0,0
28,3,1,2,0,4,0,6,1,0,0,0,0,0,0,3.643839022615078,0.05321568132899223,0.8428607230230172,16,6,2,0,0,0,0,0,1,0,0,0,0,0,0
37,1,0,4,1,1,2,16,0,0,0,0,0,0,0,3.306944517939016,0.0655773234661584,0.6970667187850362,25,11,0,0,0,0,0,0,1,0,0,0,0,0,0
44,1,1,3,0,3,2,5,0,0,0,0,0,0,0,2.5250607476962137,0.016802820180577105,0.6571921505980179,5,7,2,0,0,0,0,0,1,0,0,0,0,0,0
19,2,1,4,0,1,1,5,0,0,0,0,0,0,0,3.6188331717789697,0.07490628951987559,0.6748676283665725,27,1,0,0,0,0,1,0,1,0,0,0,0,0,0
26,1,1,0,1,1,1,13,0,0,0,0,0,0,0,3.304327946886806,0.029156164361256467,0.6992128688628816,16,3,2,0,0,0,1,0,1,0,0,0,0,0,0
19,2,1,3,0,1,2,10,1,0,0,0,0,0,0,2.948893330467009,0.04665955828525188,0.897016993844571,20,10,2,0,0,0,0,0,1,0,0,0,0,0,0
39,1,0,4,0,4,0,5,1,0,0,0,0,0,0,3.8056055896440535,0.018454859875061357,0.8950758431224743,20,4,1,0,0,0,1,0,1,0,0,0,0,0,0
33,1,0,0,0,3,2,9,1,0,0,0,0,0,0,3.6450828088326013,0.01630705758525901,0.743675361821007,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0
35,3,0,2,0,1,0,15,1,0,0,0,0,0,0,3.5103005652600685,0.06990640146107141,0.7289532687071739,20,2,1,0,0,0,0,0,1,0,0,0,0,0,0
51,2,0,0,1,1,1,17,1,0,0,0,0,0,0,3.5701360275854075,0.02636224706623972,0.7950982686095599,8,10,2,0,0,0,1,0,1,0,0,0,0,0,0
35,1,1,0,2,3,1,10,1,0,0,0,0,0,0,2.6606009775144805,0.00963502726460429,0.6971001483862599,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0
50,2,0,0,1,1,0,13,0,0,0,0,0,0,0,3.2624360402728163,0.06979170251400316,0.8462912360784729,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0
51,1,1,1,0,1,2,13,1,0,0,0,0,0,0,2.569769929239283,0.01950896855257488,0.8832798588677667,24,17,0,0,0,0,0,0,1,0,0,0,0,0,0
40,1,0,2,0,4,2,10,1,0,0,0,0,0,0,3.470429136712439,0.09802515068365913,0.7053051823426352,27,17,1,0,0,0,1,0,1,0,0,0,0,0,0
41,3,1,4,0,3,1,5,1,0,0,0,0,0,0,3.1096748674526338,0.014946109529755038,0.8998501628924388,24,1,2,0,0,0,0,0,1,0,0,0,0,0,0
32,2,0,1,2,3,1,13,1,0,0,0,0,0,0,2.9690016752520525,0.07822952653338225,0.789196450396884,16,2,0,0,0,0,1,0,1,0,0,0,0,0,0
48,2,1,2,0,1,2,8,0,0,0,0,0,0,0,3.0470881270147805,0.07174087074141049,0.6717694276371737,19,8,2,0,0,0,1,0,1,0,0,0,0,0,0
15,2,0,0,0,3,0,14,1,0,0,0,0,0,0,3.0084332981225694,0.05730978718303949,0.6935707215438771,13,10,2,0,0,0,1,0,1,0,0,0,0,0,0
